2025-12-23 10:09:40,062 [INFO] django.utils.autoreload: Watching for file changes with StatReloader
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\django\db\models\sql\compiler.py", line 1623, in execute_sql
    cursor.execute(sql, params)
  File "C:\portale\backend\venv\Lib\site-packages\django\db\backends\utils.py", line 122, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\django\db\backends\utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\django\db\backends\utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\django\db\backends\utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\portale\backend\venv\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\portale\backend\venv\Lib\site-packages\mssql\base.py", line 679, in execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.ProgrammingError: ('42S02', "[42S02] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Invalid object name 'dbo.t_masterData'. (208) (SQLExecDirectW); [42S02] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Could not use view or function 'V_RepartoPlu' because of binding errors. (4413); [42S02] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Statement(s) could not be prepared. (8180)")
ERROR 2026-01-02 13:54:07,017 basehttp "GET /api/plu/stats/ HTTP/1.1" 500 184976
INFO 2026-01-02 13:54:09,079 basehttp "GET /api/plu/duplicati/ HTTP/1.1" 200 687
INFO 2026-01-02 13:57:18,646 basehttp "GET /rossetto/ HTTP/1.1" 200 2163
INFO 2026-01-02 13:58:52,976 autoreload C:\portale\backend\modules\rossetto\views.py changed, reloading.
INFO 2026-01-02 13:58:53,911 autoreload Watching for file changes with StatReloader
INFO 2026-01-02 13:59:20,042 basehttp "GET /dashboard/ HTTP/1.1" 200 1368
INFO 2026-01-02 13:59:48,677 autoreload C:\portale\backend\modules\rossetto\views.py changed, reloading.
INFO 2026-01-02 13:59:49,516 autoreload Watching for file changes with StatReloader
INFO 2026-01-02 14:00:02,039 basehttp "GET /rossetto/ HTTP/1.1" 200 2158
INFO 2026-01-02 14:11:02,044 basehttp "GET /rossetto/ HTTP/1.1" 200 2158
INFO 2026-01-02 14:11:45,971 basehttp "GET /rossetto/ HTTP/1.1" 200 2158
INFO 2026-01-02 14:12:30,041 basehttp "GET /rossetto/ HTTP/1.1" 200 2158
INFO 2026-01-02 14:12:45,934 autoreload Watching for file changes with StatReloader
INFO 2026-01-02 14:17:06,205 basehttp "GET /api/plu/banchi/ HTTP/1.1" 200 896
